,sale_date,bedrooms,bathrooms,house_floors,kcgs_waterfront,kcgs_view,kcgs_condition,kcgs_grade,year_construction,year_renovation,zip_code,price,m2_living,m2_lot,m2_above,m2_basement,m2_living_2015,m2_lot_2015
15295,22.07.14,4,3.0,2.0,0,0,3,7,1999,0,98001,215000,139,501,139,0,139,553
15296,03.10.14,3,3.0,1.0,0,0,4,7,1968,0,98055,290000,139,695,112,27,138,679
15297,23.06.14,3,3.0,2.0,0,0,3,9,2014,0,98119,649950,139,128,112,28,156,151
15298,04.06.14,2,2.0,1.0,0,0,4,7,1942,0,98117,437000,139,632,85,55,135,632
15299,28.06.14,3,2.0,2.0,0,0,4,7,1927,0,98117,470000,139,465,106,33,139,465
15300,10.03.15,3,2.0,1.0,0,0,2,7,1968,0,98058,315001,139,951,139,0,164,778
15301,21.04.15,3,2.0,1.0,0,0,4,7,1951,0,98005,576000,139,1291,139,0,188,1291
15302,22.10.14,2,1.0,1.0,0,0,3,6,1947,0,98146,235000,139,745,139,0,105,745
15303,24.02.15,3,2.0,1.0,0,0,3,6,1943,0,98166,255000,139,816,129,10,122,816
15304,22.12.14,4,2.0,1.0,0,0,4,7,1977,0,98002,239000,139,1167,93,46,158,838
15305,03.04.15,4,1.0,2.0,0,0,3,6,1925,0,98055,277000,139,534,139,0,124,534
15306,04.06.14,3,3.0,1.0,0,0,3,7,1984,0,98023,219950,139,708,107,33,143,804
15307,25.08.14,3,2.0,1.0,0,0,3,6,1925,1998,98070,295000,139,1417,139,0,139,1579
15308,24.06.14,3,3.0,1.0,0,0,5,7,1920,0,98136,485000,139,503,84,56,101,503
15309,18.02.15,3,3.0,2.0,0,0,3,7,1994,0,98006,295000,139,284,139,0,251,719
15310,12.11.14,5,1.0,2.0,0,0,3,7,1929,0,98117,549000,139,370,139,0,125,379
15311,18.08.14,3,1.0,1.0,0,0,3,7,1938,0,98117,578000,139,418,104,35,134,418
15312,09.05.14,3,2.0,1.0,0,0,5,7,1953,0,98125,270000,139,589,139,0,132,589
15313,06.05.14,4,2.0,1.0,0,0,4,7,1955,0,98028,379900,139,1078,93,46,162,1078
15314,13.06.14,3,2.0,1.0,0,0,3,7,1997,0,98034,435000,139,760,139,0,183,760
15315,26.09.14,3,2.0,1.0,0,0,3,7,1981,0,98027,425000,139,751,99,41,144,751
15316,14.01.15,4,2.0,1.0,0,0,3,7,1906,0,98122,470000,139,340,77,62,145,344
15317,08.05.15,3,2.0,1.0,0,0,5,7,1940,0,98199,700000,139,558,79,60,158,558
15318,19.05.14,3,1.0,2.0,0,0,3,7,1926,0,98107,485000,139,381,127,12,139,381
15319,28.10.14,3,3.0,2.0,0,0,4,7,1992,0,98042,240000,139,1425,139,0,142,753
15320,19.02.15,3,2.0,1.0,0,0,3,8,1974,0,98033,529000,139,685,139,0,178,704
15321,16.09.14,3,1.0,1.0,0,0,2,6,1970,0,98168,243000,139,613,139,0,161,613
15322,16.12.14,3,2.0,1.0,0,0,4,7,1945,0,98022,257100,139,950,93,46,138,713
15323,15.10.14,3,1.0,1.0,0,0,3,6,1945,0,98126,273000,139,581,83,57,112,581
15324,15.01.15,3,3.0,2.0,0,0,4,7,1981,0,98031,240000,139,990,139,0,150,689
15325,21.08.14,3,4.0,3.0,0,0,3,7,1999,0,98177,337900,139,137,139,0,139,134
15326,16.07.14,3,2.0,1.0,0,0,3,7,1952,0,98031,215000,139,1394,139,0,166,1292
15327,03.10.14,4,2.0,2.0,0,0,3,7,1983,0,98023,249900,139,730,139,0,139,682
15328,18.08.14,3,1.0,1.0,0,0,5,6,1942,0,98106,270000,139,521,70,70,98,846
15329,23.02.15,3,2.0,1.0,0,0,4,7,1970,0,98045,392000,139,1113,139,0,140,1289
15330,04.02.15,3,3.0,1.0,0,0,3,7,1968,0,98055,294900,139,753,112,27,149,734
15331,13.08.14,3,3.0,2.0,0,0,3,8,2000,0,98122,408000,139,137,104,35,160,184
15332,07.07.14,2,1.0,1.0,0,0,3,7,1926,0,98133,245000,139,621,111,29,132,610
15333,13.02.15,2,1.0,1.0,0,0,3,7,1926,0,98133,570000,139,621,111,29,132,610
15334,27.02.15,3,2.0,1.0,0,0,4,7,1967,0,98058,315000,139,728,139,0,139,716
15335,20.03.15,3,3.0,1.0,0,0,4,7,1973,0,98058,270000,139,689,139,0,163,743
15336,16.12.14,4,2.0,2.0,0,0,5,7,1929,0,98103,651500,139,286,132,7,138,351
15337,03.04.15,3,1.0,1.0,0,0,3,7,1977,0,98053,403000,139,997,93,46,146,1135
15338,14.04.15,3,3.0,2.0,0,0,3,8,1998,0,98092,260000,139,688,139,0,160,666
15339,30.07.14,3,2.0,1.0,0,0,4,7,1958,0,98177,419000,139,769,139,0,151,769
15340,20.04.15,3,2.0,1.0,0,0,3,7,1968,0,98092,185000,139,725,139,0,138,725
15341,18.11.14,4,3.0,2.0,0,0,3,7,1999,0,98001,210000,139,501,139,0,158,550
15342,09.02.15,4,2.0,1.0,0,0,5,7,1901,0,98144,432500,139,172,70,70,113,162
15343,20.04.15,3,2.0,1.0,0,0,3,7,1958,0,98133,352500,139,954,96,44,194,954
15344,16.03.15,3,2.0,1.0,0,0,3,8,1955,0,98177,436000,139,948,121,19,181,883
15345,18.09.14,3,1.0,2.0,0,0,5,7,1900,0,98119,614950,139,223,139,0,165,335
15346,19.11.14,4,3.0,1.0,0,0,3,7,1979,0,98032,262500,139,654,99,41,151,669
15347,07.05.14,5,2.0,1.0,0,0,5,6,1920,0,98166,265000,139,661,71,69,112,661
15348,17.11.14,3,2.0,1.0,0,0,3,7,1980,0,98031,230000,139,1080,102,37,170,770
15349,17.10.14,3,2.0,1.0,0,0,3,7,1984,0,98014,418000,139,1776,139,0,169,1687
15350,29.05.14,2,1.0,2.0,0,0,3,5,1928,0,98055,262000,139,383,82,58,121,383
15351,25.08.14,3,3.0,3.0,0,0,3,8,2007,0,98103,513000,139,122,139,0,139,119
15352,12.08.14,3,3.0,1.0,0,0,3,7,1989,0,98019,329500,139,897,109,31,157,897
15353,01.04.15,3,1.0,1.0,0,0,3,7,1943,0,98105,525000,139,632,139,0,139,632
15354,17.12.14,3,2.0,1.0,0,0,4,8,1976,0,98023,244000,139,695,139,0,180,695
15355,13.04.15,3,2.0,1.0,0,0,3,7,1977,0,98042,250000,139,483,99,41,152,483
15356,27.01.15,2,2.0,1.0,0,0,4,7,1947,0,98103,340000,139,386,113,26,118,379
15357,10.09.14,5,1.0,2.0,0,0,5,6,1966,0,98168,235000,139,863,139,0,141,896
15358,09.03.15,3,2.0,2.0,0,0,5,8,1984,0,98122,765000,139,475,139,0,221,420
15359,01.08.14,3,3.0,2.0,0,0,3,7,1994,0,98011,405000,139,896,139,0,158,897
15360,07.05.14,3,2.0,1.0,0,0,4,6,1947,0,98118,440000,139,574,99,41,162,574
15361,04.03.15,3,1.0,1.0,0,0,4,7,1953,0,98125,431000,139,580,139,0,114,580
15362,10.07.14,2,3.0,2.0,0,0,3,8,2005,0,98029,418000,139,335,139,0,193,250
15363,23.10.14,3,3.0,1.0,0,0,3,7,1972,0,98034,379000,139,690,93,46,171,676
15364,09.07.14,3,2.0,1.0,0,0,4,7,1957,0,98058,284000,139,931,139,0,139,1016
15365,04.06.14,2,1.0,1.0,0,0,3,8,1950,0,98168,170000,139,1723,139,0,158,869
15366,24.06.14,3,2.0,1.0,0,0,3,7,1957,0,98133,360000,139,669,139,0,153,687
15367,27.06.14,2,1.0,1.0,0,0,3,7,1902,0,98103,480000,139,318,139,0,191,318
15368,05.09.14,3,2.0,1.0,0,0,3,7,2003,0,98144,395000,139,233,81,59,139,433
15369,08.04.15,3,2.0,1.0,0,0,3,7,1979,0,98003,242000,139,703,139,0,139,703
15370,06.04.15,3,2.0,1.0,0,0,3,7,1987,0,98019,330000,139,1044,139,0,147,1302
15371,24.10.14,4,1.0,1.0,0,0,5,7,1964,0,98058,255950,139,1027,139,0,183,1933
15372,11.02.15,3,3.0,1.0,0,0,3,7,1984,0,98023,230000,139,670,107,33,139,670
15373,08.08.14,4,1.0,2.0,0,0,3,6,1944,0,98178,235000,139,591,139,0,111,591
15374,02.07.14,2,1.0,1.0,0,0,3,8,1933,0,98109,736000,139,372,102,37,184,372
15375,23.05.14,3,1.0,1.0,0,0,3,7,1947,0,98107,606000,139,364,93,46,152,373
15376,05.06.14,3,1.0,1.0,0,0,4,7,1968,0,98059,270000,139,1255,139,0,125,1271
15377,25.06.14,3,2.0,1.0,0,0,3,7,1977,0,98072,383000,139,1248,139,0,139,1248
15378,01.08.14,4,2.0,1.0,0,0,3,7,1956,0,98188,289950,139,781,112,28,165,921
15379,09.06.14,3,4.0,2.0,0,0,3,8,2004,0,98107,489000,139,116,115,24,134,172
15380,10.07.14,3,3.0,2.0,0,0,3,7,2005,0,98029,348000,139,210,139,0,134,190
15381,06.10.14,2,3.0,2.0,0,0,3,8,2014,0,98107,529950,139,109,106,33,144,141
15382,13.03.15,2,2.0,3.0,0,3,3,8,2008,0,98103,670000,139,71,139,0,126,142
15383,06.11.14,2,2.0,3.0,0,0,3,7,1999,0,98133,308625,139,131,139,0,139,116
15384,28.07.14,4,2.0,2.0,0,0,3,7,2014,0,98108,182568,139,196,139,0,138,202
15385,23.03.15,3,3.0,3.0,0,2,3,7,2008,0,98109,605000,139,104,103,36,139,98
15386,21.07.14,3,4.0,2.0,0,0,3,8,2007,0,98106,346000,139,134,107,33,139,142
15387,01.08.14,3,3.0,2.0,0,0,3,7,2005,0,98029,405000,139,215,139,0,134,202
15388,12.11.14,3,3.0,2.0,0,0,3,8,2006,0,98117,490000,139,120,113,26,136,128
15389,26.06.14,3,2.0,1.0,0,0,3,6,2014,0,98010,224000,139,1112,139,0,123,1050
15390,01.05.15,3,2.0,2.0,0,0,3,8,2006,0,98133,370000,139,132,116,23,136,132
15391,02.06.14,3,3.0,3.0,0,0,3,8,2006,0,98144,400000,139,87,131,8,139,110
15392,17.06.14,2,2.0,2.0,1,4,3,7,1943,1997,98070,465000,139,1791,139,0,139,4050
15393,24.10.14,3,4.0,3.0,0,0,3,8,2011,0,98115,650000,139,117,139,0,139,117
15394,15.04.15,4,2.0,1.0,0,0,4,8,1969,0,98023,269000,138,929,102,36,204,828
15395,03.09.14,3,3.0,2.0,0,0,3,7,2005,0,98055,237000,138,199,138,0,138,195
15396,18.08.14,2,2.0,2.0,0,0,4,7,1900,0,98116,625000,138,534,111,28,148,374
15397,19.05.14,2,1.0,1.0,0,0,3,7,1929,0,98117,475000,138,355,80,59,136,355
15398,06.05.15,3,3.0,2.0,0,0,3,7,1981,0,98052,525000,138,875,138,0,120,941
15399,05.08.14,3,2.0,1.0,0,0,5,6,1967,0,98059,310000,138,664,138,0,125,846
15400,29.10.14,3,1.0,2.0,0,0,4,5,1932,0,98092,325000,138,5333,138,0,147,9436
15401,22.10.14,4,3.0,2.0,0,1,5,7,1915,0,98136,570000,138,629,138,0,185,607
15402,16.07.14,3,1.0,1.0,0,0,3,7,1963,0,98033,460500,138,990,107,32,161,911
15403,05.05.15,3,2.0,1.0,0,0,3,7,1988,0,98003,253000,138,711,138,0,148,724
15404,15.05.14,3,2.0,1.0,0,0,4,7,1990,0,98030,245000,138,644,138,0,175,638
15405,22.09.14,3,2.0,1.0,0,0,3,6,1913,0,98118,263000,138,353,65,73,203,372
15406,04.05.15,3,2.0,1.0,0,0,3,6,1913,0,98118,510000,138,353,65,73,203,372
15407,06.06.14,2,2.0,1.0,0,0,3,7,1956,0,98126,389250,138,379,86,52,123,379
15408,06.05.14,3,2.0,1.0,0,0,4,7,1975,0,98042,234000,138,778,94,45,138,694
15409,20.04.15,3,2.0,1.0,0,0,4,8,1977,0,98006,391000,138,836,138,0,204,836
15410,23.07.14,3,2.0,1.0,0,0,4,7,1959,0,98155,411000,138,915,111,28,171,943
15411,12.12.14,3,2.0,1.0,0,0,3,7,1974,0,98034,415000,138,676,101,37,132,681
15412,03.12.14,3,2.0,2.0,0,0,3,8,1984,2014,98033,835000,138,357,138,0,321,790
15413,29.08.14,3,2.0,1.0,0,0,3,8,1978,0,98030,275000,138,743,138,0,162,759
15414,18.11.14,3,4.0,3.0,0,0,3,8,2001,0,98102,580000,138,80,113,25,144,101
15415,27.04.15,3,2.0,1.0,0,0,3,7,1966,0,98034,465000,138,1000,99,40,138,986
15416,06.11.14,3,3.0,2.0,0,0,3,7,1993,0,98199,390000,138,274,89,49,148,149
15417,10.02.15,4,2.0,1.0,0,0,3,8,1960,0,98199,604000,138,417,125,13,128,450
15418,21.01.15,3,2.0,1.0,0,0,4,8,1976,0,98058,312500,138,882,138,0,227,892
15419,03.12.14,3,4.0,3.0,0,0,3,8,2001,0,98102,500000,138,84,113,25,144,101
15420,10.07.14,3,3.0,2.0,0,0,4,7,1990,0,98042,260000,138,753,138,0,152,738
15421,13.05.15,4,2.0,1.0,0,0,4,7,1970,0,98031,242150,138,794,138,0,110,778
15422,05.04.15,3,2.0,1.0,0,0,3,7,1957,0,98146,285000,138,963,94,45,93,767
15423,21.08.14,3,2.0,1.0,0,0,3,7,1989,0,98002,245000,138,737,138,0,153,737
15424,26.06.14,3,2.0,2.0,0,0,4,7,1906,0,98122,670000,138,409,138,0,145,409
15425,10.06.14,2,2.0,1.0,0,2,3,8,1983,0,98092,475000,138,20849,138,0,218,19877
15426,25.08.14,3,2.0,1.0,0,0,5,7,1912,0,98144,438500,138,286,72,67,123,286
15427,15.05.14,3,2.0,1.0,0,0,4,7,1963,0,98052,412500,138,788,138,0,138,794
15428,30.03.15,3,3.0,2.0,0,0,3,7,1994,0,98038,289000,138,802,138,0,152,791
15429,17.07.14,3,2.0,1.0,0,0,3,7,1974,0,98008,445000,138,1008,112,26,194,924
15430,16.01.15,3,1.0,1.0,0,0,3,7,1954,0,98125,300000,138,669,138,0,119,669
15431,28.04.15,3,2.0,1.0,0,0,4,6,1944,0,98056,226000,138,583,92,46,138,718
15432,13.05.14,3,3.0,1.0,0,0,4,7,1987,0,98019,287000,138,892,109,30,148,939
15433,22.06.14,2,3.0,2.0,0,0,3,8,1926,0,98108,480000,138,629,138,0,169,732
15434,12.06.14,4,2.0,2.0,0,0,3,7,1966,0,98198,259000,138,703,138,0,138,715
15435,19.02.15,3,2.0,1.0,0,0,3,7,1963,0,98003,256400,138,725,94,45,146,725
15436,04.12.14,4,2.0,1.0,0,0,3,7,1977,0,98144,425000,138,493,103,35,124,139
15437,27.08.14,3,2.0,1.0,0,0,4,7,1978,0,98092,203000,138,743,112,27,143,743
15438,07.04.15,3,3.0,2.0,0,0,3,10,2008,0,98199,615000,138,131,121,18,138,159
15439,05.05.14,3,2.0,1.0,0,0,4,7,1962,0,98001,184000,138,941,138,0,231,463
15440,15.05.14,2,1.0,1.0,0,0,3,7,1946,0,98112,575000,138,558,101,37,148,558
15441,24.06.14,3,1.0,1.0,0,0,3,7,1969,0,98198,258000,138,691,104,34,138,700
15442,13.05.14,3,3.0,3.0,0,0,3,8,2004,0,98125,354901,138,159,138,0,127,159
15443,30.12.14,3,2.0,1.0,0,0,3,7,1985,0,98155,350000,138,961,138,0,135,802
15444,08.05.14,3,1.0,1.0,0,0,4,7,1954,0,98168,207000,138,836,138,0,138,836
15445,20.05.14,3,2.0,1.0,0,0,4,8,1959,0,98028,385000,138,895,138,0,182,973
15446,10.11.14,2,2.0,1.0,0,0,4,7,1963,0,98004,898000,138,918,138,0,212,917
15447,21.01.15,4,2.0,1.0,0,0,4,6,1942,0,98125,410000,138,1277,138,0,190,669
15448,11.08.14,3,1.0,1.0,0,0,4,6,1963,0,98023,205950,138,766,138,0,112,787
15449,30.03.15,3,3.0,2.0,0,0,3,7,1997,0,98030,230000,138,811,138,0,140,749
15450,21.04.15,3,2.0,1.0,0,0,4,7,1966,0,98052,585888,138,691,138,0,158,718
15451,04.03.15,4,2.0,2.0,0,0,5,7,1926,0,98115,607000,138,377,138,0,140,361
15452,20.05.14,3,2.0,1.0,0,0,4,7,1990,0,98042,259900,138,722,138,0,143,685
15453,28.08.14,3,2.0,1.0,0,0,4,6,1918,0,98166,255000,138,614,138,0,124,614
15454,07.07.14,3,2.0,2.0,0,0,5,6,1948,0,98117,437500,138,446,138,0,139,446
15455,17.12.14,3,1.0,2.0,0,0,3,7,1916,0,98103,578500,138,530,138,0,213,530
15456,06.04.15,3,2.0,1.0,0,0,4,7,1950,0,98155,368888,138,1133,138,0,110,1328
15457,22.01.15,3,2.0,1.0,0,0,4,7,1993,0,98038,260250,138,777,138,0,138,686
15458,08.09.14,3,2.0,1.0,0,0,5,8,1958,0,98005,685650,138,1506,138,0,192,1506
15459,25.03.15,3,3.0,2.0,0,0,3,7,1993,0,98038,259500,138,705,138,0,140,614
15460,28.05.14,3,2.0,1.0,0,0,4,7,1947,0,98004,745000,138,911,106,33,215,911
15461,23.12.14,3,2.0,1.0,0,0,4,7,1956,0,98006,515000,138,1115,138,0,151,1115
15462,04.03.15,3,1.0,1.0,0,0,3,7,1946,0,98133,225000,138,1473,138,0,181,1229
15463,24.11.14,3,2.0,1.0,0,0,4,7,1967,0,98177,335000,138,822,138,0,152,704
15464,30.09.14,4,2.0,1.0,0,0,3,6,1940,0,98146,271000,138,847,90,48,153,782
15465,27.01.15,3,2.0,1.0,0,0,3,7,1959,0,98107,550000,138,361,138,0,138,361
15466,22.02.15,2,2.0,1.0,0,0,4,7,1918,0,98136,467500,138,446,70,69,130,558
15467,16.03.15,3,2.0,1.0,0,0,4,6,1969,0,98059,320000,138,942,138,0,160,921
15468,01.10.14,3,2.0,1.0,0,0,5,7,1959,0,98059,310000,138,848,138,0,125,747
15469,20.01.15,3,3.0,2.0,0,0,3,8,1998,0,98059,316000,138,379,138,0,122,257
15470,21.08.14,3,2.0,1.0,0,0,3,7,1994,0,98059,305000,138,715,138,0,143,700
15471,17.07.14,3,3.0,2.0,0,0,3,7,2002,0,98042,265950,138,357,138,0,191,407
15472,25.02.15,3,2.0,1.0,0,1,3,8,1954,0,98136,565000,138,465,116,22,184,465
15473,02.07.14,3,2.0,2.0,0,0,3,10,2008,0,98199,520000,138,96,101,37,136,112
15474,03.12.14,3,3.0,1.0,0,0,3,7,1976,0,98058,271500,138,744,101,37,175,735
15475,15.08.14,3,2.0,1.0,0,0,3,8,1975,0,98008,490000,138,1056,138,0,218,959
15476,05.03.15,3,2.0,1.0,0,0,3,7,1990,0,98042,255000,138,706,138,0,145,717
15477,05.01.15,4,1.0,2.0,0,0,3,7,1918,0,98136,570000,138,558,138,0,158,558
15478,23.05.14,3,2.0,2.0,0,0,3,7,1984,0,98031,255000,138,778,138,0,125,729
15479,28.07.14,4,3.0,2.0,0,0,3,7,2005,0,98122,507000,138,89,95,44,140,125
15480,27.03.15,3,2.0,1.0,0,0,3,8,1995,0,98092,289999,138,863,138,0,190,621
15481,07.05.14,4,1.0,1.0,0,0,3,7,1969,0,98168,185000,138,613,138,0,119,613
15482,09.02.15,3,3.0,3.0,0,0,3,8,2009,0,98133,348000,138,230,138,0,118,107
15483,16.12.14,3,2.0,3.0,0,0,3,8,2014,0,98144,429900,138,120,138,0,132,114
15484,18.06.14,3,3.0,2.0,0,0,3,7,2010,0,98106,309000,138,120,113,25,138,119
15485,27.06.14,3,3.0,2.0,0,0,3,9,2011,0,98112,735000,138,113,97,42,138,124
15486,30.05.14,3,3.0,2.0,0,0,3,7,2009,0,98028,365250,138,420,138,0,147,434
15487,21.09.14,2,2.0,3.0,0,0,3,9,2014,0,98109,700000,138,66,138,0,138,103
15488,15.05.14,3,3.0,2.0,0,0,3,7,2009,0,98106,312000,138,91,113,25,138,119
15489,03.03.15,3,3.0,2.0,0,0,3,7,2009,0,98028,390000,138,422,138,0,163,434
15490,20.08.14,2,2.0,2.0,0,0,3,8,2009,0,98126,327000,138,151,111,28,130,139
15491,26.01.15,3,2.0,3.0,0,0,3,8,2014,0,98144,429000,138,105,138,0,130,114
15492,20.02.15,3,3.0,2.0,0,0,3,7,2011,0,98002,260000,138,260,138,0,147,297
15493,07.04.15,3,3.0,2.0,0,0,3,7,2012,0,98002,265000,138,260,138,0,147,260
15494,25.07.14,3,3.0,2.0,0,0,3,7,2014,0,98002,255900,138,304,138,0,143,304
15495,04.09.14,3,3.0,3.0,0,0,3,7,2003,0,98115,365000,138,164,138,0,138,401
15496,25.06.14,3,3.0,2.0,0,0,3,7,2012,0,98002,240000,138,262,138,0,138,281
15497,26.02.15,3,3.0,2.0,0,0,3,7,2012,0,98002,250000,138,262,138,0,138,268
15498,03.03.15,3,3.0,2.0,0,0,3,7,2004,0,98053,516500,138,439,138,0,209,439
15499,01.12.14,3,2.0,1.0,0,0,3,7,1954,0,98133,465000,138,591,138,0,138,591
15500,18.02.15,3,2.0,1.0,0,0,4,7,1979,0,98058,300000,138,622,100,37,172,683
15501,21.08.14,3,1.0,2.0,0,0,3,6,1940,0,98168,260000,138,694,104,33,136,686
15502,26.09.14,4,2.0,1.0,0,0,5,6,1942,0,98168,283000,138,4372,138,0,142,1022
15503,14.08.14,3,2.0,1.0,0,0,5,7,1960,0,98126,446450,138,720,138,0,106,494
15504,13.04.15,3,2.0,2.0,0,0,3,7,1995,0,98103,415000,138,204,138,0,126,204
15505,22.09.14,3,1.0,1.0,0,0,3,6,1944,0,98106,170000,138,527,72,65,71,468
15506,24.04.15,2,2.0,1.0,0,0,3,7,1949,0,98188,255000,138,898,138,0,185,898
15507,20.05.14,2,2.0,1.0,0,0,4,6,1951,0,98116,483945,138,476,78,59,101,476
15508,09.03.15,3,3.0,2.0,0,0,3,7,1984,0,98010,325000,138,9028,138,0,161,16396
15509,11.12.14,2,2.0,1.0,0,0,3,8,1974,2006,98027,525000,138,4056,138,0,149,3190
15510,18.08.14,2,3.0,2.0,0,0,3,8,2007,0,98052,468000,138,201,129,8,198,238
15511,29.04.15,2,2.0,2.0,0,0,3,7,2007,0,98136,418000,138,125,115,22,144,125
15512,16.05.14,3,3.0,2.0,0,0,3,8,1987,0,98045,275000,138,1453,138,0,138,1529
15513,06.07.14,3,2.0,1.0,0,0,3,8,1975,0,98034,395000,138,716,138,0,179,796
15514,10.04.15,3,2.0,1.0,0,0,3,7,1962,0,98168,305000,138,844,138,0,143,906
15515,17.07.14,3,2.0,2.0,0,0,3,8,1943,0,98115,656000,138,695,138,0,197,671
15516,11.11.14,3,3.0,2.0,0,0,5,7,1995,0,98010,256000,138,669,138,0,125,669
15517,17.02.15,3,2.0,2.0,0,0,3,7,1928,0,98112,856000,138,251,138,0,183,390
15518,26.02.15,3,1.0,1.0,0,0,3,7,1958,0,98146,250000,138,627,138,0,138,706
15519,27.01.15,3,2.0,1.0,0,0,4,7,1968,0,98055,315000,138,697,138,0,138,697
15520,13.02.15,3,2.0,1.0,0,0,3,7,1952,0,98004,641000,138,892,138,0,247,1001
15521,05.05.14,3,2.0,3.0,0,0,3,9,2005,0,98034,620000,138,203,138,0,138,227
15522,03.09.14,3,2.0,1.0,0,0,3,7,1959,0,98007,475000,138,1251,138,0,195,977
15523,27.04.15,4,1.0,1.0,0,0,3,7,1953,0,98155,425000,138,773,100,37,147,790
15524,28.05.14,4,2.0,1.0,0,0,5,6,1910,0,98108,335000,138,291,69,69,138,597
15525,19.12.14,4,2.0,1.0,0,0,3,7,1959,0,98030,239900,138,885,104,33,148,771
15526,04.12.14,3,2.0,1.0,0,0,4,7,1968,0,98055,315000,138,632,138,0,139,734
15527,12.12.14,4,2.0,1.0,0,0,3,7,1943,0,98122,278000,138,588,138,0,138,335
15528,18.03.15,3,2.0,1.0,0,0,3,7,1960,0,98028,285000,138,661,109,29,207,1373
15529,06.11.14,3,2.0,1.0,0,2,3,8,1963,0,98122,685000,138,651,138,0,172,372
15530,09.03.15,3,1.0,1.0,0,0,3,6,1954,0,98133,270000,138,685,71,67,138,830
15531,14.04.15,4,1.0,2.0,0,0,4,7,1929,0,98133,505000,138,1178,138,0,169,743
15532,14.07.14,3,1.0,3.0,0,0,3,6,1940,0,98027,455000,138,1234,138,0,140,811
15533,04.03.15,3,1.0,1.0,0,2,4,8,1955,0,98022,243000,138,1433,138,0,111,1000
15534,18.12.14,3,2.0,1.0,0,0,4,7,1957,0,98146,350000,138,871,138,0,127,836
15535,03.04.15,3,2.0,1.0,0,0,4,7,1985,0,98042,280000,138,759,138,0,135,738
15536,20.05.14,3,2.0,1.0,0,0,4,7,1965,0,98056,320000,138,671,138,0,133,669
15537,09.12.14,2,2.0,1.0,0,0,5,7,1919,0,98118,276000,138,565,69,69,114,563
15538,14.04.15,3,2.0,2.0,0,0,4,7,1981,0,98059,370000,138,718,138,0,160,779
15539,31.07.14,3,2.0,1.0,0,0,3,7,1957,0,98002,224000,138,984,138,0,127,984
15540,29.05.14,3,2.0,1.0,0,0,4,7,1928,0,98117,595000,138,465,70,68,116,372
15541,14.10.14,2,2.0,1.0,0,0,3,7,1914,2007,98105,509250,138,290,86,51,93,351
15542,06.06.14,3,2.0,1.0,0,0,3,7,1974,0,98033,510000,138,654,138,0,190,726
15543,08.09.14,3,2.0,1.0,0,0,3,7,1980,0,98022,237500,138,728,138,0,105,702
15544,07.01.15,3,3.0,1.0,0,0,3,7,1975,0,98023,291000,138,669,111,27,170,669
15545,27.04.15,3,2.0,2.0,0,0,3,7,1946,0,98115,500000,138,569,138,0,138,569
15546,10.07.14,3,2.0,1.0,0,0,4,7,1959,0,98056,307150,138,628,138,0,135,746
15547,28.07.14,3,2.0,2.0,0,0,4,7,1944,0,98199,585000,138,446,106,32,168,446
15548,18.08.14,2,1.0,1.0,0,0,3,7,1949,0,98117,410000,138,379,98,40,122,379
15549,06.05.15,2,1.0,1.0,0,0,3,7,1949,0,98117,778100,138,379,98,40,122,379
15550,23.04.15,3,3.0,1.0,0,0,3,7,1977,0,98034,439000,138,703,113,24,154,703
15551,03.06.14,2,2.0,1.0,0,0,4,7,1940,0,98146,280000,138,1454,138,0,141,699
15552,05.02.15,2,2.0,1.0,0,0,4,7,1940,0,98146,490000,138,1454,138,0,141,699
15553,08.04.15,3,2.0,1.0,0,0,3,7,1953,0,98004,865000,138,759,97,41,202,1034
15554,24.06.14,3,1.0,1.0,0,0,3,7,1963,0,98133,336500,138,677,90,47,188,736
15555,20.02.15,3,2.0,1.0,0,0,4,7,1968,0,98023,234000,138,788,138,0,167,818
15556,20.11.14,3,1.0,2.0,0,0,4,6,1925,0,98126,398000,138,609,138,0,112,609
15557,25.09.14,3,3.0,1.0,0,0,3,7,1986,0,98023,276200,138,670,110,28,157,687
15558,15.07.14,3,2.0,2.0,0,0,3,7,1995,0,98103,402500,138,205,138,0,138,204
15559,17.04.15,3,3.0,2.0,0,0,3,8,1998,0,98072,360000,138,358,138,0,153,438
15560,23.02.15,3,3.0,3.0,0,0,3,8,2008,0,98103,436000,138,129,138,0,122,124
15561,28.10.14,3,1.0,2.0,0,0,3,7,1938,1959,98103,397500,138,474,138,0,121,474
15562,30.12.14,3,2.0,2.0,0,0,3,8,2014,0,98136,469000,138,74,93,45,138,106
15563,12.11.14,3,2.0,1.0,0,0,3,7,1926,0,98115,402300,138,376,81,57,125,418
15564,20.08.14,3,2.0,1.0,0,0,4,7,1980,0,98023,245000,138,362,138,0,170,646
15565,20.10.14,3,2.0,1.0,0,0,4,7,1980,0,98023,250000,138,362,138,0,170,646
15566,15.10.14,3,4.0,2.0,0,0,3,7,2007,0,98109,216650,138,100,121,17,106,186
15567,05.06.14,3,3.0,2.0,0,0,3,7,1996,0,98033,466800,138,1324,138,0,154,1324
15568,09.10.14,4,1.0,2.0,0,0,3,7,1940,0,98177,440000,138,703,138,0,138,703
15569,14.10.14,3,2.0,2.0,0,0,3,7,1991,0,98103,355000,138,233,138,0,172,465
15570,17.06.14,2,2.0,1.0,0,0,4,6,1978,0,98056,269500,138,676,87,50,101,624
